customer_id,segment,age,income,location,join_date,base_purchase_prob,price_sensitivity,promotion_response,churn_rate,quantum_entanglement,network_influence,temporal_volatility,quantum_purchase_impulse,quantum_loyalty,influence_score,susceptibility,age_group,income_group,quantum_complexity,behavioral_entropy
1449,regular,54.102060876339635,25811.166319066986,suburban,2023-09-13 01:57:39.009957,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.1907818392932815,0.6050208122558066,senior,low,0.12,0.012
1450,regular,76.53222693668918,36742.28866186139,suburban,2024-08-09 01:57:39.015978,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.0863398952264098,0.5840311148300555,elderly,medium,0.12,0.012
1451,regular,82.81531046941802,32582.167084404406,suburban,2023-05-14 01:57:39.023210,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.03169886348589678,0.7590425363629407,elderly,medium,0.12,0.012
1452,regular,61.619737665804664,28060.867346934097,suburban,2024-05-02 01:57:39.030376,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.254001107434327,0.6706492519959842,senior,low,0.12,0.012
1453,regular,52.762273543206625,26337.101187015876,urban,2023-06-30 01:57:39.037496,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.07261687261659854,0.544643024886429,senior,low,0.12,0.012
1454,regular,63.00068329755915,31709.691263722732,suburban,2023-11-11 01:57:39.043730,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.15891485924912582,0.609851069779297,senior,medium,0.12,0.012
1455,regular,75.9516830668311,21756.94445254427,rural,2025-01-30 01:57:39.051136,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.32332392950316824,0.4036883744552718,elderly,low,0.12,0.012
1456,regular,57.27613190147277,40945.03331172115,rural,2023-12-07 01:57:39.057035,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2803613334860741,0.3851224266833672,senior,medium,0.12,0.012
1457,regular,23.872539120328895,30688.624871649034,rural,2024-08-26 01:57:39.063598,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5238107692020291,0.705374052911373,young,medium,0.12,0.012
1458,regular,24.387398214426856,34923.49294217406,urban,2023-11-10 01:57:39.071349,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2722808854627822,0.5492039515860349,young,medium,0.12,0.012
1459,regular,37.47301460349319,24869.118094558977,suburban,2023-10-04 01:57:39.077989,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4657731036668821,0.32090698627058195,adult,low,0.12,0.012
1460,regular,44.59650221265923,39511.4733158298,rural,2023-08-19 01:57:39.084169,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.40754375838031787,0.3990385480570452,adult,medium,0.12,0.012
1461,regular,52.804230927010394,8729.087304763769,rural,2023-03-11 01:57:39.090953,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.35594562890151127,0.6730469415522329,senior,low,0.12,0.012
1462,regular,55.08679163079234,28875.136607022414,urban,2025-02-21 01:57:39.098282,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.33758649341021135,0.25613544622123924,senior,low,0.12,0.012
1463,regular,52.90577533893918,23410.32547099436,urban,2025-02-19 01:57:39.104352,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4049985477067771,0.8239712260077293,senior,low,0.12,0.012
1464,regular,51.22608764548626,36018.333273204415,suburban,2023-04-22 01:57:39.112244,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.17583770082099076,0.45740292342004024,senior,medium,0.12,0.012
1465,regular,25.323621832870245,157182.07767022628,urban,2022-11-02 01:57:39.119378,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.6527599941127533,0.2603235826317354,young_adult,very_high,0.12,0.012
1466,regular,68.54528521466636,22994.91362799822,suburban,2023-08-18 01:57:39.125256,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.11373111327717937,0.6132037794761025,elderly,low,0.12,0.012
1467,regular,48.41355424222646,48062.84202296695,urban,2025-05-29 01:57:39.132721,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.21978878445919944,0.5536224919789388,adult,medium,0.12,0.012
1468,regular,70.6616366654158,26344.360629990722,rural,2024-02-21 01:57:39.138734,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2775635067212946,0.5015882327059715,elderly,low,0.12,0.012
1469,regular,64.89336220318275,59797.67621106551,suburban,2022-11-23 01:57:39.146906,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.27367412690429477,0.5243929573405615,senior,medium,0.12,0.012
1470,regular,27.817720261500508,40062.99712710925,suburban,2025-02-24 01:57:39.153329,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.7480448014692358,0.7291456510175377,young_adult,medium,0.12,0.012
1471,regular,51.058321421109284,29068.318360001354,suburban,2025-03-17 01:57:39.160414,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.20605836228986513,0.5797602285252719,senior,low,0.12,0.012
1472,regular,67.31706522480769,146232.91781349108,suburban,2022-12-12 01:57:39.166433,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.22172934070693107,0.27568891124453476,elderly,very_high,0.12,0.012
1473,regular,52.50499810980938,31009.828995231583,suburban,2025-02-08 01:57:39.173452,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.28991166978902105,0.46773527006899984,senior,medium,0.12,0.012
1474,regular,42.16170010464282,26174.08683193776,rural,2025-04-30 01:57:39.181473,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.46683049177126373,0.4642008125637142,adult,low,0.12,0.012
1475,regular,68.46486509572213,59272.165815030494,suburban,2025-01-12 01:57:39.187229,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5480028053001076,0.5508872901240367,elderly,medium,0.12,0.012
1476,regular,74.20232943519171,22130.510608078777,suburban,2023-07-01 01:57:39.193747,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4753105647744007,0.52089031074187,elderly,low,0.12,0.012
1477,regular,21.72138842801347,50092.05588228352,suburban,2024-10-31 01:57:39.201274,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.27777955955301087,0.6075902875788227,young,medium,0.12,0.012
1478,regular,30.547514092259227,28928.69316748812,urban,2025-01-11 01:57:39.209298,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.18263622602860688,0.6012064330528286,young_adult,low,0.12,0.012
1479,regular,30.944329722123562,38396.69236768353,urban,2025-02-22 01:57:39.215798,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.6506670650856955,0.8237088948007141,young_adult,medium,0.12,0.012
1480,regular,67.54091521198927,65955.41182368471,urban,2025-02-19 01:57:39.221502,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.13036429036884634,0.5246887378494373,elderly,high,0.12,0.012
1481,regular,27.04141741050553,38523.11990196568,suburban,2022-12-23 01:57:39.229519,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.16415601170584918,0.6461151372762849,young_adult,medium,0.12,0.012
1482,regular,74.53288276807314,42229.48027617197,rural,2023-07-13 01:57:39.235273,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.10860330179582339,0.4549327615096001,elderly,medium,0.12,0.012
1483,regular,80.89355262096552,65813.90331358663,suburban,2024-12-16 01:57:39.243288,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.19336766802185776,0.49113018054008756,elderly,high,0.12,0.012
1484,regular,50.878299434131684,45445.20708166423,urban,2024-07-05 01:57:39.249047,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.08575246657224003,0.4489929477773383,senior,medium,0.12,0.012
1485,regular,48.255672761795324,26227.790909051717,urban,2023-03-02 01:57:39.257064,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.08730982194753283,0.2791189609053012,adult,low,0.12,0.012
1486,regular,66.358255352341,57701.23156888066,urban,2023-10-22 01:57:39.263916,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3015740666102383,0.4905763127614808,elderly,medium,0.12,0.012
1487,regular,33.4642483861994,28040.757661506424,rural,2024-09-06 01:57:39.270940,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2817143066740043,0.17331950040953029,young_adult,low,0.12,0.012
1488,regular,61.107627419274024,50771.15366610228,suburban,2024-05-30 01:57:39.276957,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4006303511743102,0.6399773294640749,senior,medium,0.12,0.012
1489,regular,57.86399301764815,42994.01216469408,suburban,2023-02-15 01:57:39.284718,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.6915517572975671,0.35062424798252995,senior,medium,0.12,0.012
1490,regular,36.947055811419204,41908.62673600379,rural,2025-05-23 01:57:39.290963,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.45499786098049344,0.683095238116039,adult,medium,0.12,0.012
1491,regular,22.406922221856796,23991.617286297438,urban,2023-02-21 01:57:39.297886,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.41095320513294914,0.6051855220356005,young,low,0.12,0.012
1492,regular,35.260516457763714,39908.59304016153,rural,2024-10-01 01:57:39.303900,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.31686346952432287,0.6555102096088249,adult,medium,0.12,0.012
1493,regular,61.90364527054828,43177.84996841133,urban,2024-06-14 01:57:39.311658,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2748606314959796,0.7235476908158519,senior,medium,0.12,0.012
1494,regular,29.961870569926063,78386.4301376033,rural,2024-06-04 01:57:39.317672,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2107756964775333,0.7342441199121604,young_adult,high,0.12,0.012
1495,regular,48.486429057003946,40673.36277216425,urban,2023-05-13 01:57:39.325006,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.43436022634815213,0.6987469828718468,adult,medium,0.12,0.012
1496,regular,38.88795185920584,25781.081304475516,suburban,2024-11-18 01:57:39.333027,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.246039333346958,0.5580534963514064,adult,low,0.12,0.012
1497,regular,28.434528309633365,40040.76623265748,suburban,2024-05-27 01:57:39.339040,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5948777054056357,0.5450341167403644,young_adult,medium,0.12,0.012
1498,regular,61.912071360139855,30544.335273358938,rural,2022-12-07 01:57:39.346806,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.33471557462133683,0.7735136090711378,senior,medium,0.12,0.012
1499,regular,57.19915409321567,45921.78565456547,urban,2022-12-01 01:57:39.352825,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3629961619523977,0.46086176072033475,senior,medium,0.12,0.012
1500,budget,32.35622226878483,92179.26978804957,rural,2023-07-09 01:57:39.360589,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.0706164892738745,0.4688500556123078,young_adult,high,0.072,0.057600000000000005
1501,budget,31.589512631845828,23820.274105380402,rural,2024-07-21 01:57:39.366195,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.5133018140625242,0.75005688117222,young_adult,low,0.072,0.057600000000000005
1502,budget,68.47652160912888,58471.53034401136,rural,2024-05-30 01:57:39.374212,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.1904455815761827,0.509342083482548,elderly,medium,0.072,0.057600000000000005
1503,budget,15.013682806532884,79166.87603844766,urban,2025-01-07 01:57:39.381381,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.5625768665906264,0.7303979310093834,young,high,0.072,0.057600000000000005
1504,budget,45.49562608697179,59043.06923148424,suburban,2023-02-21 01:57:39.387412,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.40938843901048483,0.4124333844663688,adult,medium,0.072,0.057600000000000005
1505,budget,69.73441406627562,40302.41703400095,suburban,2023-11-03 01:57:39.393943,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.3834990049219756,0.8559456129188004,elderly,medium,0.072,0.057600000000000005
1506,budget,34.397349805280996,24123.952518614184,urban,2023-06-04 01:57:39.401404,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.04096530721956473,0.45972956340801946,young_adult,low,0.072,0.057600000000000005
1507,budget,51.756179398941995,27866.928330615458,urban,2024-03-15 01:57:39.409163,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.3469424772963312,0.6452062149176608,senior,low,0.072,0.057600000000000005
1508,budget,38.63614690654082,54383.72908715119,urban,2024-10-14 01:57:39.415176,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.23980781287390543,0.0344170188699343,adult,medium,0.072,0.057600000000000005
1509,budget,45.81959162467557,24432.966484437322,urban,2022-12-19 01:57:39.422911,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.47124772044615504,0.585539131092242,adult,low,0.072,0.057600000000000005
1510,budget,40.82102709729647,70177.10767130984,rural,2024-06-16 01:57:39.429642,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.2491049213865923,0.8932943714622421,adult,high,0.072,0.057600000000000005
1511,budget,62.39340825160358,64617.75894272593,urban,2024-11-06 01:57:39.436668,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.17592399934723926,0.5277405347051417,senior,high,0.072,0.057600000000000005
1512,budget,20.70565165098847,19203.738785307556,rural,2025-01-24 01:57:39.443825,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.059048415437751356,0.33107209891956907,young,low,0.072,0.057600000000000005
1513,budget,72.25496021541164,24440.02629970587,rural,2023-02-02 01:57:39.450856,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.4409315174263378,0.5947284662682334,elderly,low,0.072,0.057600000000000005
1514,budget,61.58763444900189,28429.07202890994,urban,2024-07-11 01:57:39.457391,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.4693260221558699,0.5810653785576139,senior,low,0.072,0.057600000000000005
1515,budget,12.38078088362365,29086.602418442148,urban,2024-11-16 01:57:39.464478,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.33392543816228104,0.5628921699677591,young,low,0.072,0.057600000000000005
1516,budget,36.93261615691338,24139.690653733414,suburban,2024-11-24 01:57:39.470490,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.2140980837585017,0.20230669991541422,adult,low,0.072,0.057600000000000005
1517,budget,35.74249449093415,37268.88899224981,urban,2024-07-01 01:57:39.478520,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.27078778523328834,0.4674456918652115,adult,medium,0.072,0.057600000000000005
1518,budget,55.05240429258471,33733.093644152024,rural,2024-12-12 01:57:39.484281,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.3831059127005396,0.48641396444818435,senior,medium,0.072,0.057600000000000005
1519,budget,46.39737393520886,25744.996913106177,suburban,2025-05-16 01:57:39.491975,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.22579290795573537,0.3534255715188469,adult,low,0.072,0.057600000000000005
1520,budget,45.564675976457245,37808.77293815439,urban,2024-11-30 01:57:39.497755,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.3026219316832306,0.21895817613367174,adult,medium,0.072,0.057600000000000005
1521,budget,31.406214877750408,36392.03679917425,suburban,2024-07-23 01:57:39.506477,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.31059725894419804,0.7086144155769382,young_adult,medium,0.072,0.057600000000000005
1522,budget,66.01604033440756,19812.590048435424,suburban,2023-09-19 01:57:39.512915,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.10884177234082684,0.6363200382048845,elderly,low,0.072,0.057600000000000005
1523,budget,33.52365317410558,21088.535614526965,urban,2023-03-29 01:57:39.519931,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.27165131397518805,0.36280150980925396,young_adult,low,0.072,0.057600000000000005
1524,budget,15.874589287605822,65196.29119605694,urban,2024-03-07 01:57:39.524873,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.09611408264135403,0.32756135572044415,young,high,0.072,0.057600000000000005
1525,budget,21.58228232215658,61992.69362044108,rural,2024-03-12 01:57:39.531560,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.3112428408856776,0.4747144831266738,young,high,0.072,0.057600000000000005
1526,budget,53.40485826492566,74476.68572842021,urban,2024-06-25 01:57:39.539576,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.14757616543672092,0.13945625782705612,senior,high,0.072,0.057600000000000005
1527,budget,41.74637815345447,18461.855685567574,urban,2024-05-27 01:57:39.545810,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.24835370911225477,0.15363403284862034,adult,low,0.072,0.057600000000000005
1528,budget,36.08878714442569,62380.4176078426,urban,2024-04-26 01:57:39.553825,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.07817286848636294,0.5285957768003585,adult,high,0.072,0.057600000000000005
1529,budget,45.147644585429646,33782.92637552293,rural,2024-08-31 01:57:39.560383,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.3169131888168335,0.5191688283476917,adult,medium,0.072,0.057600000000000005
1530,budget,47.06159573569398,48864.05694175339,urban,2025-05-25 01:57:39.566878,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.2722525607994032,0.3759715690956234,adult,medium,0.072,0.057600000000000005
1531,budget,52.09240732394101,33518.40573052211,suburban,2023-12-16 01:57:39.573559,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.16136824155228938,0.597334094590432,senior,medium,0.072,0.057600000000000005
1532,budget,52.89838826875944,21976.288068074085,urban,2023-02-07 01:57:39.579043,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.31654658928564683,0.3694696932232235,senior,low,0.072,0.057600000000000005
1533,budget,59.51510483560135,16471.75548572093,rural,2022-11-13 01:57:39.587599,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.19336287550314515,0.7411885523717553,senior,low,0.072,0.057600000000000005
1534,budget,38.81080736194754,55128.26658616203,rural,2023-10-28 01:57:39.594116,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.31348341224727855,0.5047900337406785,adult,medium,0.072,0.057600000000000005
1535,budget,45.318495986637316,16010.176920087657,suburban,2022-12-17 01:57:39.601366,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.2770967092103167,0.24947642388150487,adult,low,0.072,0.057600000000000005
1536,budget,55.35712402256,47007.73694727586,rural,2024-08-25 01:57:39.607379,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.6333848401843899,0.301184366308722,senior,medium,0.072,0.057600000000000005
1537,budget,54.65869515444234,25490.96633790073,rural,2024-09-09 01:57:39.615394,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.5444528564047615,0.6167805806313469,senior,low,0.072,0.057600000000000005
1538,budget,46.75350799944464,21800.484640552826,urban,2023-04-16 01:57:39.621147,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.17678433491762327,0.6714585008037176,adult,low,0.072,0.057600000000000005
1539,budget,34.418494139140705,35552.23919914835,urban,2025-03-16 01:57:39.627158,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.06256094144924966,0.7192332555586896,young_adult,medium,0.072,0.057600000000000005
1540,budget,39.39285466881523,42196.71356505914,urban,2023-06-09 01:57:39.634915,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.1678857011867104,0.661069800479659,adult,medium,0.072,0.057600000000000005
1541,budget,25.95749373769264,65008.58014866278,rural,2024-11-11 01:57:39.642935,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.243637221487126,0.38338093998940154,young_adult,high,0.072,0.057600000000000005
1542,budget,26.927267318929562,61314.566326477994,suburban,2023-02-28 01:57:39.648947,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.37694368723444466,0.8069118334852525,young_adult,high,0.072,0.057600000000000005
1543,budget,54.51065599830839,17158.26562676239,rural,2025-01-13 01:57:39.655404,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.36142709690622066,0.3880823457033906,senior,low,0.072,0.057600000000000005
1544,budget,47.09936020056928,36934.666040884964,suburban,2022-10-29 01:57:39.663421,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.2069891780325932,0.4093669083848033,adult,medium,0.072,0.057600000000000005
1545,budget,19.28066069201824,97391.16579739678,urban,2024-12-03 01:57:39.670438,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.35740035050430635,0.6183135942864901,young,high,0.072,0.057600000000000005
1546,budget,47.24045544226993,18894.733575017464,rural,2023-05-23 01:57:39.676480,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.34277001956479797,0.6564671772483004,adult,low,0.072,0.057600000000000005
1547,budget,54.376806845098855,34460.44365425141,rural,2024-07-17 01:57:39.684239,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.15674928573419833,0.48942411016089404,senior,medium,0.072,0.057600000000000005
1548,budget,32.4750995473516,32034.820331369745,suburban,2023-05-01 01:57:39.690251,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.04917692555619104,0.42828360435353513,young_adult,medium,0.072,0.057600000000000005
1549,budget,57.02687451196249,20686.574301058874,rural,2025-02-21 01:57:39.698008,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.32121743647397,0.8188283903538203,senior,low,0.072,0.057600000000000005
1550,budget,59.075870010893794,40025.35987378962,urban,2023-12-19 01:57:39.703957,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.25466539355066875,0.7535202092910759,senior,medium,0.072,0.057600000000000005
1551,budget,33.154266268462656,65255.339600502055,rural,2022-10-28 01:57:39.709969,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.4496274889015042,0.6075898503743231,young_adult,high,0.072,0.057600000000000005
1552,budget,40.85991577387638,41843.569737446225,suburban,2023-12-21 01:57:39.717393,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.11778798588777069,0.3151336733163052,adult,medium,0.072,0.057600000000000005
1553,budget,67.45183831998824,41525.61681058172,urban,2024-09-12 01:57:39.724520,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.602870938445672,0.5997714955908199,elderly,medium,0.072,0.057600000000000005
1554,budget,52.28696910336693,112396.9201150614,suburban,2025-05-10 01:57:39.729533,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.1660271596893181,0.8214715882560372,senior,very_high,0.072,0.057600000000000005
1555,budget,50.763478747786344,31720.24138286909,rural,2025-03-13 01:57:39.736758,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.09405914829177006,0.47748301542495875,senior,medium,0.072,0.057600000000000005
1556,budget,9.196499381145635,52342.05405873406,urban,2023-04-26 01:57:39.745214,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.112504962089835,0.7514538396895784,young,medium,0.072,0.057600000000000005
1557,budget,47.124571922034754,27925.611248461926,rural,2025-02-01 01:57:39.751165,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.10488121554853616,0.41707271576069493,adult,low,0.072,0.057600000000000005
1558,budget,45.202806788147775,80284.38567630664,urban,2023-11-11 01:57:39.759181,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.1612579611175819,0.6657802894948122,adult,high,0.072,0.057600000000000005
1559,budget,52.44305848546115,71177.74862100602,urban,2025-02-22 01:57:39.765329,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.1952907281450556,0.5564626961069112,senior,high,0.072,0.057600000000000005
1560,budget,46.69531065448243,38589.54084171848,rural,2025-05-30 01:57:39.771341,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.14887919688208984,0.5369729463369074,adult,medium,0.072,0.057600000000000005
1561,budget,40.15941150197345,59350.71311392017,rural,2022-12-04 01:57:39.778857,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.13507406322784968,0.6469658666288184,adult,medium,0.072,0.057600000000000005
1562,budget,41.70384377967279,41209.50141487207,rural,2024-04-12 01:57:39.786073,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.5664889120985684,0.3092155325467738,adult,medium,0.072,0.057600000000000005
1563,budget,20.814379439535738,130639.61000170122,rural,2023-10-29 01:57:39.792528,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.1581261321090529,0.6742150785575165,young,very_high,0.072,0.057600000000000005
1564,budget,46.0008968435226,30536.37005639457,suburban,2023-05-11 01:57:39.799222,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.5764280256854307,0.5022203252285148,adult,medium,0.072,0.057600000000000005
1565,budget,63.09738927706874,44646.31338332797,rural,2025-05-29 01:57:39.806176,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.41663128648213077,0.7936953784598811,senior,medium,0.072,0.057600000000000005
1566,budget,24.88185282199429,31407.879439863034,suburban,2024-02-26 01:57:39.812193,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.364386939697247,0.4120292826885167,young,medium,0.072,0.057600000000000005
1567,budget,36.66634849682692,28969.99956950485,rural,2023-08-03 01:57:39.819701,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.44508218878590394,0.4775630952931429,adult,low,0.072,0.057600000000000005
1568,budget,35.39595441995273,42333.34363247897,urban,2024-06-14 01:57:39.825713,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.14110717482484367,0.31601890371004604,adult,medium,0.072,0.057600000000000005
1569,budget,48.08931152763152,87683.07717655686,urban,2023-01-14 01:57:39.832590,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.4461864904671096,0.40562361407156794,adult,high,0.072,0.057600000000000005
1570,budget,39.2926027159212,62441.77221909023,suburban,2024-10-04 01:57:39.839606,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.18523823744188314,0.44520639354471614,adult,high,0.072,0.057600000000000005
1571,budget,38.78020008301734,56725.2343939943,rural,2023-03-24 01:57:39.846052,0.03,0.9,0.8,0.08,0.3,0.4,0.6,0.1,0.4,0.46545317519831686,0.24376476451699727,adult,medium,0.072,0.057600000000000005
